label	body
3	when the hacker moved mr. stoll moved too calling up other systems managers to alert them but keeping his own system open to avoid arousing suspicion sometimes if the hacker seemed to be into a sensitive file he would drag his keychain across the terminal to create static or slow the system down to frustrate his quarry
3	and he had the impression other federal security agencies were tangled up in legal red tape the cia told him it does not do domestic counterespionage
3	the cia told him it does not do domestic counterespionage one learns a lot from this book or seems to about crippling federal bureaucracy
3	one learns a lot from this book or seems to about crippling federal bureaucracy seems to because it's possible that the cia and the national security agency were more interested than they let on to mr. stoll
3	finally he got help tymnet is a major network linking computers.
3	the average yield on a six-month cd of $50 000 or less was 7.90% compared with 7.94% a week earlier the average one-year savings-type cd was down to 7.99% from 8.01% according to banxquote money markets a new york information service that tracks cd yields
3	the cd trend runs counter to the direction of short-term interest rates at the treasury bill auction monday the average six-month bill was sold with a yield of 8.04% up from 7.90%
3	the average six-month bill was sold with a yield of 8.04% up from 7.90% the average three-month issue rose to 8.05% from 7.77%
3	most yields on short-term jumbo cds also moved in the opposite direction of treasury bill yields the average six-month yield on a jumbo cd was at 7.90% down from 7.93%
3	for longer-term cds yields were up the average two-year and five-year jumbos were up 0.02 of a percentage point to 7.91% and 7.96% respectively
3	among the major banks surveyed by banxquote in six regions of the country 8.33% is the highest yield available it is offered by the flagship banks of new york's manufacturers hanover corp. in the one-year maturity only
3	it is offered by the flagship banks of new york's manufacturers hanover corp. in the one-year maturity only the yield is offered across a range of maturities at san francisco's bankamerica corp. and wells fargo & co
3	the index is intended to measure future economic performance a figure above 50 indicates the economy is likely to expand
3	the charge resulted from a settlement approved yesterday by the massachusetts department of public utilities as expected the settlement limits rate increases for three years and ties future charges to customers for operation of the troubled pilgrim nuclear power station to that plant's performance
3	a year earlier unifirst earned $2.4 million or 24 cents a share adjusted for the split sales rose to $52.4 million from $50.1 million
3	many thanks for alexander cockburn's comic masterpiece ( u.s. the use of the abominable construction practices in the soviet union as a metaphor for the u.s. economic system was a sublime example of mr. cockburn's satirical muse
3	the gains also sparked buying interest in other real-estate companies sumitomo realty & development rose 40 to 2170
3	sumitomo realty & development rose 40 to 2170 heiwa real estate gained 40 to 2210
3	volume has been appalling the market was dragged up by the scruff of its neck by wall street and by market makers getting caught short
3	at the close the narrower 30-share index was up 19.7 points to 1721.4 volume totaled a modest 334.5 million shares up from 257.8 million shares monday
3	on the frankfurt stock exchange share prices closed higher in fairly thin trading as selective buying by foreigners helped propel prices the dax index closed at 1472.76 up from 1466.29
3	stocks closed higher in hong kong manila singapore sydney and wellington but were lower in seoul taipei was closed for a holiday
3	dr. levy's answer may come with a new kind of magnetic brain probe a device that he and dozens of u.s. researchers are studying with great hope besides holding the promise of safer spinal surgery the probe could improve the diagnosis of brain and nerve disorders such as strokes and multiple sclerosis
3	besides holding the promise of safer spinal surgery the probe could improve the diagnosis of brain and nerve disorders such as strokes and multiple sclerosis perhaps most exciting the device is thrusting open a window to the workings of the brain
3	the probe which is painless non-invasive and apparently harmless employs strong magnetic fields to induce small whirlwinds of electricity within the brain if positioned over the brain's motor-control area the hand-held electromagnets generate nerve impulses that zip down motor nerves and activate muscles making say a finger twitch
3	until now we've had no objective way of measuring motor function all we could do was tell a patient `squeeze my fingers as hard as you can' or `raise your arm
3	since then at least two commercial versions have been put on the u.s. market and an estimated 500 have been sold in august a chicago conference on such devices attracted more than 100 researchers who reported studies on everything from brain mapping to physical therapy
3	the main sensation besides feeling like a puppet jerked with invisible strings is like a rap on the head one apparent side effect is a minor increase in a brain hormone
3	at least two companies cadwell laboratories inc. of kennewick wash. and novametrix medical systems inc. of wallingford conn. now sell versions of the magnetic devices the machines which at $12 500 are inexpensive by medical standards haven't been approved in the u.s. for marketing as brain stimulators but are sold for stimulating nerves in the hand legs and other non-brain areas
3	similarly a purdue university team led by heart researcher w.a. tacker hopes to develop ways to magnetically induce cardiac muscle contractions the devices might someday serve as temporary pacemakers or restarters for stopped hearts
3	the devices' most remarkable possibilities though involve the brain probing with the stimulators national institutes of health scientists recently showed how the brain reorganizes motor-control resources after an amputation
3	probing with the stimulators national institutes of health scientists recently showed how the brain reorganizes motor-control resources after an amputation similar studies are expected to reveal how stroke patients' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation
3	scientists also are exploring memory and perception with the new machines at the state university of new york at brooklyn researchers flash two groups of different letters on a computer screen in front of human guinea pigs
3	moreover such a sale could help armstrong reassure its investors and deter the belzbergs who own a 9.85% stake in the lancaster pa. company analysts expect armstrong to use proceeds of the sale to reduce debt buy back stock or perhaps finance an acquisition
3	yesterday in composite trading on the new york stock exchange shaw's shares closed ex-dividend at $26.125 up $2.25 armstrong's shares also listed on the big board closed at $39.125 up 12.5 cents
3	but even though nato negotiators have only 10 months left under the bush timetable they are still wrestling over such seemingly fundamental questions as what is a tank five of the six categories of weapons under negotiation haven't even been defined
3	defining combat aircraft is even tougher the soviets insisted that aircraft be brought into the talks then argued for exempting some 4 000 russian planes because they are solely defensive
3	so far neither the bush administration nor arms-control experts in congress seem moved by arguments that these problems may take more time to thrash out than president bush has allowed they argue that the bigger danger would be that the west would delay action so long that the soviets might back away from the current conciliatory attitude
3	but they have been at odds over how much mr. hunt would owe the government after his assets are sold the irs had demanded $90 million but mr. hunt would agree to no more than $60 million
3	solo woodwind players have to be creative if they want to work a lot because their repertoire and audience appeal are limited the oboist heinz holliger has taken a hard line about the problem: he commissions and splendidly interprets fearsome contemporary scores and does some conducting so he doesn't have to play the same mozart and strauss concertos over and over again
3	richard stoltzman has taken a gentler more audience-friendly approach years ago he collaborated with the new music gurus peter serkin and fred sherry in the very countercultural chamber group tashi which won audiences over to dreaded contemporary scores like messiaen's quartet for the end of time
3	and now goes on the road with piano bass a slide show and a repertoire that ranges from light classical to light jazz to light pop with a few notable exceptions just the thing for the vivaldi-at-brunch set the yuppie audience that has embraced new age as its very own easy listening
3	but you can't dismiss mr. stoltzman's music or his motives as merely commercial and lightweight he believes in what he plays and he plays superbly
3	he believes in what he plays and he plays superbly his recent appearance at the metropolitan museum dubbed a musical odyssey was a case in point
3	his recent appearance at the metropolitan museum dubbed a musical odyssey was a case in point it felt more like a party or a highly polished jam session with a few friends than a classical concert
3	and so it went through the first half: an ingeniously chosen potpourri of pieces none longer than five minutes none that would disturb or challenge a listener mr. stoltzman introduced his colleagues: bill douglas pianist/bassoonist/composer and an old buddy from yale and jazz bassist eddie gomez
3	the end of the first half however brought what the standing-room-only crowd seemed to be waiting for: the pop singer judy collins who appears on inner voices glamorous and pure-voiced as ever ms. collins sang joni mitchell's for free -- about an encounter with a street-corner clarinetist to which mr. stoltzman contributed a clarinet obligatto -- and mr. douglas's lush setting of a gaelic blessing deep peace
3	the end of the first half however brought what the standing-room-only crowd seemed to be waiting for: the pop singer judy collins who appears on inner voices. glamorous and pure-voiced as ever ms. collins sang joni mitchell's for free -- about an encounter with a street-corner clarinetist to which mr. stoltzman contributed a clarinet obligatto -- and mr. douglas's lush setting of a gaelic blessing deep peace. deep peace also featured a slide show of lovely but predictable images of clouds beaches deserts sunsets etc it was all too mellow to be believed but they probably would have gotten away with it had they not felt compelled to add ms. collins's signature tune amazing grace and ask for audience participation
3	was this why some of the audience departed before or during the second half? either way it was a pity
3	the rest of the concert was more straight jazz and mellow sounds written by charlie parker ornette coleman bill douglas and eddie gomez with pictures for the douglas pieces it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club but like the first half much of it was easy to take and ultimately forgettable
3	is this the future of chamber music but can audiences really enjoy them only if the music is purged of threatening elements served up in bite-sized morsels and accompanied by visuals
3	but can audiences really enjoy them only if the music is purged of threatening elements served up in bite-sized morsels and accompanied by visuals what's next
3	what's next slides to illustrate shostakovich quartets
3	mr. gorbachev has for months been publicly urging the u.s. to drop its restrictions on soviet trade he recently told a small group of american businessmen in moscow that he hoped to sign a general trade agreement with the u.s. possibly at the 1990 summit
3	this is vintage george bush this was george bush's own idea
3	this was george bush's own idea it's george bush wanting to meet a foreign leader and talk to him directly
3	that theme has been a recurring one for soviet military officials for much of this year they argue that as the kremlin follows through on announced plans to cut land forces -- the soviets' area of greatest strength -- the u.s. should show more willingness to cut sea forces -- washington's area of greatest superiority
3	it actually was the arguments of leaders within the soviet bloc itself that led the president to seek the december meeting mr. bush decided he wanted the meeting after talking in europe in july with the leaders of poland and hungary who urged him to support mr. gorbachev's efforts to transform the soviet system and to urge him to loosen his grip on eastern europe
3	the 500 million cubic feet a day capacity pipeline would be built by a proposed joint venture between two panhandle eastern units-texas eastern transmission corp. and trunkline gas co texas eastern transmission will build and operate the system which will connect the arkoma basin with several interstate pipelines
3	two of the 757-200s are new aircraft to be delivered to american trans air the main subsidiary of amtran inc. in december 1991 and january 1992 four of the planes were purchased by international lease from singapore airlines in a previously announced transaction
3	the interview did not touch on singapore's domestic affairs skipping personal pleasantries mr. lee picked up exactly where he left off several months earlier -- before the government crackdown in china -- when he had warned that the orthodox leadership in beijing feared a plurality of views
3	rebuilding that team will take another 10 years that's very sad for china and for asia because china could have been a good engine for growth not just for hong kong and taiwan but for japan korea and the rest of asia
3	in important particulars the soviets are different from the chinese they are already industrialized
3	the goal is to have a free and open world trading system an asian bloc isn't intended
3	an asian bloc isn't intended that's not possible
3	the earlier strident notes struck by {u.s. the u.s. is becoming more patient and circumspect
3	it's such a mixed-up relationship going back into history i really do not understand how it is that filipinos feel so passionately involved in this father figure that they want to dispose of and yet they need
3	i really do not understand how it is that filipinos feel so passionately involved in this father figure that they want to dispose of and yet they need i just don't understand it
3	my relationships with the british are totally different they lorded it over me
3	they lorded it over me they did me some good
3	they did me some good they did themselves even more good
3	they did themselves even more good they let me down when the japanese came down {during world war ii}
3	i don't feel down or done in because i show british serials on my television network or read their books it is a normal adult relationship
3	the soviets already are present sooner or later the japanese would have to fill up a large part of the gap on the naval side
3	sooner or later the japanese would have to fill up a large part of the gap on the naval side maybe the chinese maybe even the indians
3	is the trouble over can sihanouk and hun sen knock off the khmer rouge still supported by china
3	what is the way forward to get the khmer rouge as part of a process for elections
3	and when they lose then we can expect china to stop aid let's put it bluntly.
3	let's put it bluntly the chinese cannot be seen to have made use of the khmer rouge and then discard them
3	ms. house is vice president of dow jones international group mr. wain is editor of the asian wall street journal
3	an increasing number of big japanese investors are buying up u.s. home mortgages that have been pooled and packaged for sale as interest-bearing instruments known as mortgage-backed securities as much as 10% of new u.s. mortgage securities issued by the federal national mortgage association or fannie mae and federal home loan mortgage corp. or freddie mac now flow into japanese hands
3	interest is a great deal higher than it was a year ago the steady growth of the mortgage securities market in the u.s. has even triggered talk of building up a similar market here
3	evidence of the growing japanese demand for mortgage securities abounds earlier this year blackstone group a new york investment bank had no trouble selling out a special $570 million mortgage-securities trust it created for japanese investors
3	earlier this year blackstone group a new york investment bank had no trouble selling out a special $570 million mortgage-securities trust it created for japanese investors industrial bank of japan which claims to be the biggest japanese buyer of u.s. mortgage securities says it will more than double its purchases this year to an amount one official puts at several billion dollars
3	second they are liquid the secondary market in federally backed mortgage securities now exceeds $900 billion or nearly half of the $2.2 trillion in u.s. residential mortgages issued
3	third they offer high yields at the moment some offer as much as 1.6 to 1.8 percentage points over treasury securities of similar maturities
3	but there is a risk since most mortgages can be prepaid or refinanced at any time issuers of mortgage securities retain the right to buy back their bonds before maturity
3	but they didn't lose touch with the u.s. issuers since 1985 japanese investors have bought nearly 80% of $10 billion in fannie mae corporate debt issued to foreigners
3	in addition further packaging of mortgage-backed securities such as blackstone's fund have reduced the effects of prepayment risk and automatically reinvest monthly payments so institutions don't have to freddie mac for years has offered a so-called participation certificate that guarantees it won't be prepaid for a set number of years and offers semiannual payments
3	employees wore identification badges listing not only their names but also their dates of hire no one could voice an opinion until everybody with more seniority had spoken first so younger employees seldom spoke up at all
3	but in 1986 the badges and the don't speak out of turn rule were abolished -- early steps in a cultural revolution still rolling on with all the subtlety of a freight train in recent years nissan has instituted flex-time work schedules and allowed employees to dress casually even in blue jeans
3	in recent years nissan has instituted flex-time work schedules and allowed employees to dress casually even in blue jeans a rule forbidding staffers to own competitors' cars has been lifted and now many designers drive foreign cars to get useful ideas
3	in recent years nissan has instituted flex-time work schedules and allowed employees to dress casually even in blue jeans. nissan's decades-old corporate song filled with references to mount fuji has been scrapped in favor of a snappy tune sung by a popular japanese vocalist
3	atsushi muramatsu nissan's executive vice president for finance helped set the tone in december 1986 when the company was heading toward the first operating loss by a japanese auto maker since the nation's postwar recovery this is a time of self-criticism to discover what is wrong with us he said
3	this is a time of self-criticism to discover what is wrong with us he said yutaka kume who took the helm as nissan's president in june 1985 added simply i am deeply disappointed
3	nissan's market share in japan had been dropping year by year since the beginning of the decade its u.s. sales sagged partly because of price increases due to the rising yen
3	its u.s. sales sagged partly because of price increases due to the rising yen worst of all nissan was preoccupied with management infighting cronyism and corporate rigidity
3	at that time tasks were assigned strictly on the basis of seniority the oldest designer got to work on the dashboard
3	some town-watching excursions were downright comic one group of middle-aged manufacturing men from the company's zama plant outside tokyo was supposed to check out a trendy restaurant in the city
3	other trips were more productive mr. kume himself visited honda's headquarters in tokyo's upscale aoyama district
3	despite the pain of adjusting the cultural revolution has begun to yield exciting cars a year ago the company completely revamped its near-luxury sedan the $17 699 maxima which competes against a broad range of upscale sedans; it replaced its boxy pug-nosed body with sleek aerodynamic lines
3	a year ago the company completely revamped its near-luxury sedan the $17 699 maxima which competes against a broad range of upscale sedans it replaced its boxy pug-nosed body with sleek aerodynamic lines
3	nissan helped develop a tokyo restaurant with both vehicles as its design theme the chairs are s-cargo seats and a gift shop sells such items as alarm clocks styled like the pao's oversized speedometer
3	everyone else is going to catch up with nissan's innovative designs nissan's pace of new-model hits will slow just as arch-rival toyota unleashes its own batch of new cars
3	nissan started advertising infiniti fully eight months before the cars hit american showrooms the ads featured fences rocks and pussy-willow buds -- almost anything but the cars themselves
3	on the other hand nissan's sales goals for infiniti are modest compared with toyota's targets for lexus nissan will build only about 3 500 of the $38 000 infiniti q45 sedans each month sending about 2 000 of them to the u.s. and keeping the rest for sale in japan.
3	infiniti is nissan's big business move for the 21st century and we're in no hurry to generate large profits right away despite plans to add two new infiniti models next year bringing the total to four infiniti won't show profits for at least five years
3	nissan had record net income of 114.63 billion yen ($868 million) in the fiscal year ended last march 31 a remarkable recovery from the 20.39 billion yen of two years earlier when the company lost money on operations nissan has increased earnings more than market share by cutting costs and by taking advantage of a general surge in japanese car sales
3	the big reason: for all its cost-cutting nissan remains less efficient than toyota in its last fiscal year nissan's profit represented just 2.3% of sales compared with 4.3% at toyota
3	we are in a transitional phase from being a japanese company to becoming an international company based in japan that nissan will soon establish a holding company overseeing all u.s. operations just as it's doing in europe
3	perhaps the biggest challenge however will be to prevent a return to its former corporate rigidity as its recovery continues already personnel officials are talking about the need for a phase two cultural-reform effort of some sort
3	differences between the treasury and the federal reserve on the usefulness of intervention to help restrain the dollar resurfaced at the hearing fed vice chairman manuel johnson who had dissented from the treasury's policy told lawmakers i became convinced about what looked to me like an attempt to push the dollar down against the fundamentals in the market
3	the agreement ended a long impasse between the congressional leaders and the white house over the wage issue president bush in june vetoed a measure passed by congress and said he wouldn't accept any minimum-wage rise that went beyond limits he set early in this year's debate on the issue
3	the compromise was a somewhat softened version of what the white house had said it would accept under the agreement with the house and senate leaders the minimum wage would rise from the current $3.35 an hour to $4.25 an hour by april 1991
3	the house is scheduled to vote this week on the compromise as a substitute to a new democratic bill itself watered down from last spring's version the senate will probably vote not long afterward
3	some democrats thought they might have compromised too much rep. austin murphy (d. pa.) chairman of the house labor standards subcommittee said they might have done better if we'd held their feet to the fire
3	rep. austin murphy (d. pa.) chairman of the house labor standards subcommittee said they might have done better if we'd held their feet to the fire mr. kennedy suggested democrats yielded a great deal on the size of the increase but he cited concessions from the white house on the training wage which he said make it less harsh
3	with only 16-year-olds to 19-year-olds eligible 68% of workers getting less than $4.25 an hour who are adults won't be subject to the training wage the compromise has adequate safeguards so the youth are not exploited and older workers are not displaced
3	the aga khan meanwhile agreed to trade some of his stake in luxembourg-based ifint s.a. another agnelli family company for 7.45% of giovanni agnelli & co. 's capital his new stake would be in the form of preferred shares which receive higher dividends but have voting rights only in extraordinary shareholders assemblies
3	i was pleased to note that your oct. 23 centennial journal item recognized the money-fund concept as one of the significant events of the past century actually about two years ago the journal listed the creation of the money fund as one of the 10 most significant events in the world of finance in the 20th century
3	the first part consisting of $151 million of 13 3/4% senior subordinated reset notes was priced at 99.75 the rate on the notes will be reset annually to give the issue a market value of 101
3	the second part consisting of $100 million of senior subordinated floating-rate notes was priced at 99 3/4 to float 4.25% above the three-month london interbank offered rate the initial coupon on the floating-rate notes will be 12.9375%
3	interest on the bonds will be treated as a preference item in calculating the federal alternative minimum tax that may be imposed on certain investors the bonds are insured and rated triple-a by moody's and s&p
3	$300 million of bonds due nov. 16 1993 with equity-purchase warrants indicating a 3 3/4% coupon at par via nomura international ltd each $5 000 bond carries one warrant exercisable from nov. 30 through nov. 2 1993 to buy company shares at an expected premium of 2 1/2% to the closing share price when terms are fixed tuesday
3	$200 million of bonds due nov. 16 1994 with equity-purchase warrants indicating a 4 1/2% coupon at par via yamaichi international europe ltd each $5 000 bond carries one warrant exercisable from nov. 30 through nov. 2 1994 to buy company shares at an expected premium of 2 1/2% to the closing share price when terms are fixed monday
3	both general motors corp. and ford motor co. have been trying to amass 15% stakes in jaguar ford which already has an unwelcome 13.2% holding is prepared to bid for the entire company and had lobbied the government to lift the takeover restrictions early
3	jaguar shares skyrocketed yesterday after mr. ridley's announcement in late trading the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares
3	speculation about a takeover fight has sent jaguar shares soaring in the past six weeks the share price was languishing at about 400 pence before ford's sept. 19 announcement of its interest in a minority stake
3	that ford now may be able to shut out general motors it's either going to be a shootout or there only may be one player in town
3	in a statement jaguar's board said they were not consulted about the (ridley decision) in advance and were surprised at the action taken the statement emphasized that holders representing 75% of the shares voting at a special shareholders' meeting must agree to lift the takeover restrictions
3	that holders representing 75% of the shares voting at a special shareholders' meeting must agree to lift the takeover restrictions that ford as jaguar's largest shareholder now has the power to call for such a meeting
3	that ford is in the best position to benefit from the large number of jaguar shares that have moved over the past month into the hands of arbitragers waiting for the highest takeover bid jaguar's own defenses against a hostile bid are weakened because fewer than 3% of its shares are owned by employees and management
3	the conservative government's decision may reflect its desire to shed a politically sensitive issue well before the next election expected in late 1991 it's now a very good time politically to get this over and done with
3	at the same time the government didn't want to appear to favor gm by allowing a minority stake that might preclude a full bid by ford mr. ridley hinted at this motive in answering questions from members of parliament after his announcement
3	mr. ridley hinted at this motive in answering questions from members of parliament after his announcement he said he was giving up the golden share to clear the way so the playing field is level between all contestants
3	his policies went beyond his control and resulted . . . in riots and disturbances and later a renewed campaign of civil disobedience resulted in rioting and a second imprisonment i am not a proponent of everything gandhi did but some of his law breaking was justified because india was then under occupation by a foreign power and indians were not able to participate fully in decisions that vitally affected them
3	there may be a few cases where the law breaking is well pinpointed and so completely non-invasive of the rights of others that it is difficult to criticize it the case of rosa parks the black woman who refused to sit at the back of the bus comes to mind as an illustration
3	it is true that both are non-violent but there is a fundamental difference between them lawful demonstrations such as peaceful picketing and other assemblages that do not disturb the peace or cause a public nuisance or interfere with the rights of others are rights guaranteed by any truly free system of government.
3	but before we get on with that let me make just a few tangential remarks about lawful demonstrations they are useful to call public attention to grievances but they have little value in educating anyone about the issues in dispute
3	at best demonstrations are overused and boringly uninformative at worst they can become the stimuli that lead to law breaking
3	soon the whole purpose of the demonstration is lost in mob mania there are better ways to promote a cause
3	assume a neighborhood demonstration to protest speeding on a certain road or a careless accident involving a police car the protesters lie down in the street blocking traffic and will not move until the authorities carry them away
3	assume that a tv network is airing a celebrity interview program with a live audience the politician appearing is highly controversial and has recently generated a good deal of rancor amid certain groups
3	the network must refund money to the advertisers and loses considerable revenue and prestige the demonstrators have been non-violent but the result of their trespasses has been to seriously impair the rights of others unconnected with their dispute
3	geraldo or phil would probably pull up another camera and interview the chained protesters let us look for a moment at another type of non-violent civil disobedience that only harms other people indirectly yet does irreparable damage to the nation as a whole
3	let us look for a moment at another type of non-violent civil disobedience that only harms other people indirectly yet does irreparable damage to the nation as a whole those young men who chose to disobey their country's call to arms during the vietnam war and fled to canada or some other sanctuary to avoid combat
3	to point out the extraordinarily high visibility of non-violent civil disobedience in these days of intensive media coverage give television a chance to cover live any breaking of the law and no second invitation will be required
3	this brings into question the motives of those who lead civil disobedience demonstrations do they want the spotlight for themselves or for their cause
3	here is a good rule of thumb: if the movement produced the leader the chance that he is sincere is much greater than if the leader produced the movement in either case ask yourself whether you have become better informed on the issues under protest by watching the act of civil disobedience
3	the dispute between eastern and its pilots is over a pay parity clause in the pilots' contract the clause was part of an agreement in which pilots accepted a substantial pay cut as long as no other labor group got a raise.
3	the two sides don't even agree about how much money is at issue the pilots put the amount as high as $100 million the company at $65 million
3	mr. blair and hees have been feuding for months yesterday's election was a sequel to enfield's annual meeting in june when mr. blair disallowed proxies in favor of two hees nominees
3	few people in the advertising business have raised as many hackles as alvin a. achenbaum the general public may not know his name but he's famous -- make that infamous -- in advertising circles
3	now after beating them mr. achenbaum is joining them backer spielvogel bates worldwide named mr. achenbaum 62 vice chairman of professional services reporting directly to carl spielvogel chairman and chief executive officer
3	at backer spielvogel he will work with clients and potential clients on marketing strategies aside from agency compensation issues he helped nissan for example come up with its positioning and pricing for its new infiniti line
3	i've done over 40 ad agency searches {for clients} so i have a pretty good notion of what clients are interested in when they look for an agency as a consultant he has given seminars at agencies including ogilvy & mather on how to win new business
3	at backer spielvogel mr. spielvogel's hallmark has been personal involvement with all major clients he pampers them; he invites them to fabulous parties; he strokes them
3	he pampers them he invites them to fabulous parties
3	he pampers them; he invites them to fabulous parties he strokes them
3	mr. achenbaum too delves into his clients' business carl has a much higher degree of intimacy with his clients than is ordinary for an agency his size
3	ad agencies typically earned a straight 15% commission if a client spent $100 million on tv time the agency made $15 million
3	that's another reason {for the backer spielvogel job it struck me as a way to get back to what i really want to do
3	mr. achenbaum will work with clients to determine the mix of promotion merchandising publicity and other marketing outlets and to integrate those services he will concentrate on among others j.p. morgan and hyundai
3	we have redefined our mission here our mission is to help our clients grow and to use every tool of marketing communications to accomplish that
3	j. nicholas hahn cotton inc. 's president and chief executive was an outspoken critic of wpp group's acquisition of ogilvy group earlier this year during the takeover mr. hahn said he would put his account up for review if wpp's bid were successful
3	with the new tv spots ogilvy & mather has opted for a family style with lots of laughter hugs and tears we're making a fairly obvious plea for some emotional reaction
3	third-quarter net income rose 54% to $5.6 million or 22 cents a share from $3.6 million or 15 cents a share a year earlier revenue increased 20% to $246.6 million from $204.8 million
3	it received two contracts totaling $19 million to build gas-turbine generators the separate contracts were from paragould light & water commission a utility in paragould ark. and pse inc. a cogeneration-plant operator in houston
3	net rose to $108.8 million or $1.35 a share from $90.5 million or $1.12 a share a year ago sales rose 6.2% to $1.45 billion from $1.37 billion
3	after a flat second quarter tied largely to lower newsprint earnings kimberly-clark attributed the gain to improved results in its consumer businesses in north america brazil and korea those gains came from higher prices particularly for disposable diapers and tissue products and from increased sales primarily for feminine-care products
3	the clash is a sign of a new toughness and divisiveness in japan's once-cozy financial circles not only are japan's financial institutions putting their enormous clout to work
3	not only are japan's financial institutions putting their enormous clout to work increasingly they're squaring off against one another in unprecedented public fashion
3	what triggered the latest clash was a skirmish over the timing of a new zealand government bond issue nomura was attempting to organize the 50 billion-yen ($352 million) borrowing in japan at a time when many japanese banks led by industrial bank of japan were pressuring the wellington government to help them recover loans made to a defunct investment bank that had been owned by new zealand's civil-service pension fund.
3	new zealand's finance minister david caygill lashed out at such suggestions he told reporters in wellington tuesday that the government hadn't guaranteed the loans to dfc new zealand ltd. an investment bank 80%-owned by the national provident fund and wouldn't bail it out.
3	no less significant than the japanese banks' attempt to cut off funds to pressure a foreign government are the implications of a confrontation between japan securities and banking industries anxiety is rising over recent government proposals to eventually lower the strict barriers that now separate -- and protect -- the two industries from each other
3	in the past year both have tried to stretch the limits of their businesses nomura started a credit-card venture with american express co. that allowed cardholders to use their nomura securities accounts like a bank account attracting the wrath of banks.
3	but as the french embody a zen-like state of blase when it comes to athletics (try finding a nautilus machine in paris) my fellow conventioners were having none of it the diners at my table simply lit more gauloises and scoffed at the suggestion of interrupting a perfectly good saturday morning to go golfing or even montgolfing (ballooning to you; the brothers montgolfier french of course were the world's first hot-air balloonists
3	during the past 25 years the number of balloonists (those who have passed a federal aviation authority lighter-than-air test) have swelled from a couple hundred to several thousand with some estimates running as high as 10 000 some 30 balloon shows are held annually in the u.s. including the world's largest convocation of ersatz phineas foggs -- the nine-day albuquerque international balloon fiesta that attracts some 800 000 enthusiasts and more than 500 balloons some of which are fetchingly shaped to resemble carmen miranda garfield or a 12-story-high condom
3	but in epinal a gray 16th-century river town adjacent to france's vosges mountain region none of these yankee-come-lately enthusiasms for things aloft was evident ballooning at the de rigueur hour of 6 a.m. held all the attraction for most people of sunrise root-canal work
3	i'm not referring to the traditional champagne drenching during the back-on-terra-firma toast i'm talking about landing in a canal
3	i'm talking about landing in a canal in a porous wicker basket
3	i'm talking about landing in a canal. with a pilot who speaks no english
3	in between came lots of coffee drinking while watching the balloons inflate and lots of standing around deciding who would fly in what balloon and in what order (the baskets hold no more than four passengers when it wasn't my turn in the balloon i followed its progress from the chase car listening to the driver holler into a walkie-talkie
3	after long stretches of this attendant ground activity came 20 or so lovely minutes of drifting above the vosges watching the silver mists rise off the river and the french cows amble about the fields it's hard not to feel that god's in his heaven with this kind of bird's-eye view of the world even if your pilote in silly plaid beret kept pointing out how belle it all was
3	that you can't steer. you can go only up or down and ride the air currents
3	that included the precision routine of yanking the balloon to the ground punching all the air out of it rolling it up and cramming it and the basket into the trailer it was the most exercise we'd had all morning
3	the 1988-return project starts jan. 1 and is to be done by may 31 1991 specially trained irs agents will look for under-reported income and unsupported deductions and credits
3	the agents will make more than routine inquiries about such items as marital status and dependents they want to look at living standards and business assets
3	but they also are to see that taxpayers get all allowable tax benefits and to ask if filers who sought irs aid were satisfied with it courts have ruled that taxpayers must submit to tcmp audits but the irs will excuse from the fullscale rigors anyone who was audited without change for either 1986 or 1987
3	sen. pryor (d. ark.) a leader on the issue who generally backs the house plan wants some changes -- for one separate sanctions for negligence and large misstatements of tax owed not a single penalty he would ease the proposed penalties for delayed payroll-tax deposits and for faulty form 1099 and other reports that taxpayers correct voluntarily
3	states are following suit california enacted a rights law in 1988
3	california enacted a rights law in 1988 in 1989 illinois kansas ohio oregon and south carolina have adopted rights laws
3	one group is the committee on state taxation its efforts begun in 1989 have led to the introduction of bills in massachusetts minnesota and colorado to establish evenhanded procedures affecting all kinds of taxpayers
3	the mileage rate allowed for business use of a car in 1989 has risen to 25.5 cents a mile for the first 15 000 from 24 cents in 1988 the rate stays 11 cents for each added mile
3	special judge galloway noted that givens managed horse-breeding in a businesslike way he kept detailed accounts practiced soil conservation enhanced his experience by consulting experts spent several hours a day doing chores and dropped the sideline when his best brood mare died
3	yet he took little businesslike care with his cattle he had no prior experience and didn't seek business counsel about them
3	and uses only one central processing chip the machine employs reduced instruction-set computing or risc technology
3	at that price the computer offers up to 10 times the performance of similar machines in the price range it's a tremendously high-performing product
3	the thing it says about mips is that they're on a roll right now they're getting some major wins
3	last month for example mips agreed to supply its computers to nixdorf computer ag of west germany and france's groupe bull sony corp. tandem computers inc. and digital equipment have agreed to sell mips computers and companies such as japan's nec corp. and west germany's siemens a.g. have agreed to make mips chips under license
3	the machine uses a single processor which makes it easier to program than competing machines using several processors the computer can process 13.3 million calculations called floating-point operations every second
3	the computer can process 13.3 million calculations called floating-point operations every second the machine can run software written for other mips computers
